X,Y,objectid,businessunit_name,businessunit_number,businessunit_banner_description,businessunit_type_description,businessunit_isstoreopen,facilitydetails_location_locati,facilitydetails_location_loca_1,facilitydetails_location_loca_2,facilitydetails_location_loca_3,facilitydetails_location_loca_8,businessunit_status_code,op_status,Modified_Operating_Hours_,Pharmacy_open_to_public_,Fuel_Station_open_to_public_,bu_num,Grocery_delivery_service,Grocery_delivery_status,Online_grocery_pickup,Online_grocery_pickup_status
-76.799945,39.101098,34685,"LAUREL, MD",6434,Sam's Club,Wholesale,true,3535 RUSSETT GRN,LAUREL,ANNE ARUNDEL,MD,20724-1810,5,Open,,Y,Y,6434,Yes,,Yes,
-120.419268,34.9200680000001,34686,SANTA MARIA BRADLEY CA,5658,Neighborhood Market,Retail,true,2240 S BRADLEY RD,SANTA MARIA,SANTA BARBARA,CA,93455-1348,2,Open,,Y,Y,5658,Yes,,Yes,
-87.520462,33.165335,34687,"TUSCALOOSA, AL",6435,Sam's Club,Wholesale,true,1401 SKYLAND BLVD E,TUSCALOOSA,TUSCALOOSA,AL,35405-4229,5,Open,,Y,Y,6435,Yes,Available,Yes,Available
-120.452738,34.948243,34688,SANTA MARIA BLOSSER CA,5659,Neighborhood Market,Retail,true,500 S BLOSSER RD,SANTA MARIA,SANTA BARBARA,CA,93458-4910,2,Open,,Y,Y,5659,Yes,,Yes,
-91.214911,43.8707660000001,34689,"ONALASKA,WI",6436,Sam's Club,Wholesale,true,1211 CROSSING MEADOWS DR,ONALASKA,LA CROSSE,WI,54650-8560,2,Open,,Y,Y,6436,,,,
-87.307195,38.050624,34690,BOONVILLE IN,566,WM Supercenter,Retail,true,1115 AMERICAN WAY,BOONVILLE,WARRICK,IN,47601-8604,5,Open,,Y,Y,566,No,Not Available,No,Not Available
-86.576019,39.144552,34691,"BLOOMINGTON, IN",6437,Sam's Club,Wholesale,true,3205 W STATE ROAD 45,BLOOMINGTON,MONROE,IN,47403-5107,5,Open,,Y,Y,6437,,,Yes,
-118.013542,33.9186510000001,34694,LA MIRADA CA,5661,Neighborhood Market,Retail,true,14865 TELEGRAPH ROAD,LA MIRADA,LOS ANGELES,CA,90638-0000,2,Open,,Y,Y,5661,No,,No,
-102.332969,31.8978490000001,34695,"ODESSA,TX",6439,Sam's Club,Wholesale,true,4230 JOHN BEN SHEPPERD PKWY,ODESSA,ECTOR,TX,79762-8153,5,Open,,Y,Y,6439,Yes,Available,Yes,Available
-82.678138,34.4880920000001,34697,ANDERSON SC,644,WM Supercenter,Retail,true,651 HIGHWAY 28 BYP,ANDERSON,ANDERSON,SC,29624-3009,5,Open,,Y,Y,644,No,,No,
-117.476828,33.9742680000001,34698,PEDLEY CA,5663,Neighborhood Market,Retail,true,8844 LIMONITE AVE,JURUPA VALLEY,RIVERSIDE,CA,92509-5021,2,Open,,Y,Y,5663,No,,No,
-73.7628539999999,42.7580060000001,34699,"LATHAM, NY",6440,Sam's Club,Wholesale,true,579 TROY SCHENECTADY RD,LATHAM,ALBANY,NY,12110-2806,2,Open,,Y,Y,6440,,,,
-119.074618,34.217292,34700,CAMARILLO CA,5664,Neighborhood Market,Retail,true,275 WEST VENTURA BLVD,CAMARILLO,VENTURA,CA,93010-8359,2,Open,,Y,Y,5664,No,,Yes,
-81.976851,28.1014040000001,34701,"LAKELAND (N),FL",6441,Sam's Club,Wholesale,true,4600 US HIGHWAY 98 N,LAKELAND,POLK,FL,33809-3603,5,Open,,Y,Y,6441,,,Yes,
-77.9368479999999,35.3835980000001,34705,"GOLDSBORO, NC",6443,Sam's Club,Wholesale,true,2811 N PARK DR,GOLDSBORO,WAYNE,NC,27534-7485,5,Open,,Y,Y,6443,,,Yes,
-87.862712,42.9277960000001,34706,SOUTH MILWAUKEE WI,5667,WM Supercenter,Retail,true,222 N CHICAGO AVE,SOUTH MILWAUKEE,MILWAUKEE,WI,53172-1241,2,Open,,Y,Y,5667,No,,Yes,Available
-87.706474,42.0307990000001,34707,"EVANSTON, IL",6444,Sam's Club,Wholesale,true,2450 MAIN ST,EVANSTON,COOK,IL,60202-1548,5,Open,,Y,Y,6444,,,No,
-88.010991,42.9478960000001,34708,GREENDALE WI,5668,WM Supercenter,Retail,true,5301 S 76TH ST,GREENDALE,MILWAUKEE,WI,53129-1128,2,Open,,Y,Y,5668,No,Not Available,Yes,Not Available
-82.154528,27.007817,34709,"PORT CHARLOTTE, FL",6445,Sam's Club,Wholesale,true,17700 MURDOCK CIR,PORT CHARLOTTE,CHARLOTTE,FL,33948-1054,5,Open,,Y,Y,6445,No,Not Available,No,Not Available
-87.965814,43.018466,34711,WEST MILWAUKEE WI,5669,WM Supercenter,Retail,true,4140 W GREENFIELD AVE,WEST MILWAUKEE,MILWAUKEE,WI,53215-1334,2,Open,,Y,Y,5669,No,Not Available,No,Not Available
-96.700254,30.5391250000001,34713,CALDWELL TX,567,Wal-Mart,Retail,true,475 STATE HIGHWAY 36 N,CALDWELL,BURLESON,TX,77836-7552,2,Open,,Y,Y,567,Yes,,Yes,
-82.7328639999999,28.221638,34714,"NEW PORT RICHEY, FL",6448,Sam's Club,Wholesale,true,4330 US 19,NEW PORT RICHEY,PASCO,FL,34652-5441,5,Open,,Y,Y,6448,,,Yes,
-82.748284,27.959276,34715,CLEARWATER BELCHER FL,5670,Neighborhood Market,Retail,true,2171 GULF TO BAY BLVD,CLEARWATER,PINELLAS,FL,33765-3902,2,Open,,Y,Y,5670,Yes,,Yes,Available
-88.688891,37.084162,34716,"PADUCAH, KY",6449,Sam's Club,Wholesale,true,3550 JAMES SANDERS BLVD,PADUCAH,MCCRACKEN,KY,42001-9159,5,Open,,Y,Y,6449,,,Yes,
-80.4111579999999,25.496881,34717,NARANJA FL,5671,WM Supercenter,Retail,true,13600 SW 288TH ST,HOMESTEAD,MIAMI-DADE,FL,33033-1905,2,Open,,Y,Y,5671,No,,No,Available
-97.445242,42.0240620000001,34718,NORFOLK NE,645,WM Supercenter,Retail,true,2400 W PASEWALK AVE,NORFOLK,MADISON,NE,68701-4608,5,Open,,Y,Y,645,No,,Yes,Available
-96.618667,33.0885030000001,34719,LUCAS TX,5672,WM Supercenter,Retail,true,2662 W LUCAS RD,LUCAS,COLLIN,TX,75002-7513,2,Open,,Y,Y,5672,No,Available,No,Available
-84.605782,39.186964,34720,"CINCINNATI, OH",6450,Sam's Club,Wholesale,true,5375 N BEND RD,CINCINNATI,HAMILTON,OH,45247-7601,5,Open,,Y,Y,6450,,,No,
-96.574452,32.9915990000001,34721,SACHSE TX,5673,WM Supercenter,Retail,true,8015 WOODBRIDGE PKWY,SACHSE,DALLAS,TX,75048-6613,2,Open,,Y,Y,5673,No,,No,Not Available
-82.581439,35.5919860000001,34724,"ASHEVILLE, NC",6452,Sam's Club,Wholesale,true,645 PATTON AVE,ASHEVILLE,BUNCOMBE,NC,28806-3834,5,Open,,Y,Y,6452,,,,
-106.517784,35.109522,34725,ALBUQUERQUE MENAUL NM,5675,Neighborhood Market,Retail,true,11001 MENAUL BLVD NE,ALBUQUERQUE,BERNALILLO,NM,87112-2432,2,Open,,Y,Y,5675,No,,Yes,
-97.7416669999999,30.3918610000001,34726,"AUSTIN (NW), TX",6453,Sam's Club,Wholesale,true,9700 N CAPITAL OF TX HWY,AUSTIN,TRAVIS,TX,78759-5819,5,Open,,Y,Y,6453,Yes,Available,No,Available
-105.021464,39.677621,34727,DENVER FEDERAL CO,5676,WM Supercenter,Retail,true,2770 WEST EVANS AVENUE,DENVER,DENVER,CO,80219-5575,2,Open,,Y,Y,5676,Yes,Available,Yes,Available
-83.2638479999999,42.444848,34728,"SOUTHFIELD, MI",6454,Sam's Club,Wholesale,true,22500 W 8 MILE RD,SOUTHFIELD,OAKLAND,MI,48033-4365,2,Open,,Y,Y,6454,Yes,Available,No,Available
-119.161218,34.2243960000001,34730,"OXNARD, CA",6455,Sam's Club,Wholesale,true,2401 N ROSE AVE,OXNARD,VENTURA,CA,93036-0602,5,Open,,Y,Y,6455,,,Yes,
-122.299477,47.8423280000001,34731,LYNNWOOD WA,5678,Neighborhood Market,Retail,true,17222 HIGHWAY 99,LYNNWOOD,SNOHOMISH,WA,98037-3170,2,Open,,Y,Y,5678,No,Available,No,Available
-73.4850309999999,44.692147,34732,"PLATTSBURGH, NY",6456,Sam's Club,Wholesale,true,7 CONSUMER SQ,PLATTSBURGH,CLINTON,NY,12901-6508,2,Open,,Y,Y,6456,,,Yes,
-81.711578,38.322167,34734,"CHARLESTON, WV",6457,Sam's Club,Wholesale,true,2500 MOUNTAINEER BLVD,SOUTH CHARLESTON,KANAWHA,WV,25309-9438,5,Open,,Y,Y,6457,Yes,Available,Yes,
-85.9390749999999,36.2455820000001,34735,CARTHAGE TN,568,WM Supercenter,Retail,true,125 MYERS ST,CARTHAGE,SMITH,TN,37030-1174,5,Open,,Y,Y,568,No,,Yes,
-79.186766,37.350964,34737,"LYNCHBURG, VA",6458,Sam's Club,Wholesale,true,3912 WARDS RD,LYNCHBURG,LYNCHBURG CITY,VA,24502-2942,2,Open,,Y,Y,6458,,,,
-97.656058,31.055417,34739,HARKER HEIGHTS TX,6459,Neighborhood Market,Retail,true,960 EAST FM 2410,HARKER HEIGHTS,BELL,TX,76548-0000,2,Open,,Y,Y,6459,No,,Yes,
-91.2642959999999,42.0992180000001,34741,ANAMOSA IA,646,WM Supercenter,Retail,true,101 115TH ST,ANAMOSA,JONES,IA,52205-7976,5,Open,,Y,Y,646,No,,No,
-78.407163,40.4536180000001,34742,"ALTOONA, PA",6460,Sam's Club,Wholesale,true,2500 PLANK ROAD COMMONS,ALTOONA,BLAIR,PA,16601-9327,5,Open,,Y,Y,6460,,,Yes,
-121.392021,38.4102070000001,34743,ELK GROVE EG BLVD CA,5683,Neighborhood Market,Retail,true,8455 ELK GROVE BLVD,ELK GROVE,SACRAMENTO,CA,95758-9573,2,Open,,Y,Y,5683,No,Available,No,Available
-98.387011,40.934605,34744,"GRAND ISLAND,NE",6461,Sam's Club,Wholesale,true,1510 N DIERS AVE,GRAND ISLAND,HALL,NE,68803-1231,5,Open,,Y,Y,6461,Yes,Available,Yes,Available
-117.007724,32.7751050000001,34745,LA MESA CA,5684,Neighborhood Market,Retail,true,8810 GROSSMONT BLVD,LA MESA,SAN DIEGO,CA,91942-9027,2,Open,,Y,Y,5684,Yes,Available,Yes,Available
-69.7859559999999,44.3427610000001,34746,"AUGUSTA, ME",6462,Sam's Club,Wholesale,true,45 MARKETPLACE DR,AUGUSTA,KENNEBEC,ME,04330-8037,2,Open,,Y,Y,6462,,,Yes,
-82.677405,34.556675,34748,"ANDERSON, SC",6463,Sam's Club,Wholesale,true,3812 LIBERTY HWY STE 6,ANDERSON,ANDERSON,SC,29621-1344,2,Open,,Y,Y,6463,Yes,,Yes,
-118.325191,34.188201,34749,BURBANK CA,5686,WM Supercenter,Retail,true,1301 N VICTORY PL,BURBANK,LOS ANGELES,CA,91502-1649,2,Open,,Y,Y,5686,Yes,Available,Yes,Available
-87.923331,42.021711,34750,"DES PLAINES, IL",6464,Sam's Club,Wholesale,true,101 W OAKTON ST,DES PLAINES,COOK,IL,60018-1834,5,Open,,Y,Y,6464,,,,
-118.200097,34.6141620000001,34755,PALMDALE R VISTA CA,5689,Neighborhood Market,Retail,true,3875 RANCHO VISTA BOULEVARD,PALMDALE,LOS ANGELES,CA,93551-2572,2,Open,,Y,Y,5689,No,,No,Available
-95.2653749999999,32.3457710000001,34756,TYLER (HWY 31) TX,6467,WM Supercenter,Retail,true,450 S SOUTHEAST LOOP 323,TYLER,SMITH,TX,75702-8646,2,Open,,Y,Y,6467,Yes,Available,Yes,Available
-85.3345179999999,37.0755980000001,34757,COLUMBIA KY,569,WM Supercenter,Retail,true,2988 BURKESVILLE RD,COLUMBIA,ADAIR,KY,42728-5534,5,Open,,Y,Y,569,Yes,Available,Yes,Available
-90.2644979999999,32.185505,34760,BYRAM MS,6469,WM Supercenter,Retail,true,131 HANDLEY BLVD,BYRAM,HINDS,MS,39272-8983,2,Open,,Y,Y,6469,No,Not Available,No,Not Available
-117.629659,34.108507,34761,UPLAND CA,5691,Neighborhood Market,Retail,true,1445 E FOOTHILL BLVD,UPLAND,SAN BERNARDINO,CA,91786-4054,2,Open,,Y,Y,5691,Yes,Available,Yes,Available
-92.730936,41.7219680000001,34762,GRINNELL IA,647,WM Supercenter,Retail,true,415 INDUSTRIAL AVE,GRINNELL,POWESHIEK,IA,50112-2595,5,Open,,Y,Y,647,No,,Yes,
-93.3432769999999,37.137097,34763,SPRINGFIELD MO,5692,Neighborhood Market,Retail,true,3150 W REPUBLIC RD,SPRINGFIELD,GREENE,MO,65810-0000,2,Open,,Y,Y,5692,No,,No,
-86.416915,39.6998760000001,34764,PLAINFIELD IN,6470,Neighborhood Market,Retail,true,900 W MAIN ST,PLAINFIELD,HENDRICKS,IN,46168-9407,2,Open,,Y,Y,6470,No,,No,Available
-93.260867,37.1899930000001,34765,SPRINGFIELD MO,5693,Neighborhood Market,Retail,true,1320 S GLENSTONE AVE,SPRINGFIELD,GREENE,MO,65804-0302,2,Open,,Y,Y,5693,No,,No,
-96.9935629999999,28.879912,34766,"VICTORIA, TX",6471,Sam's Club,Wholesale,true,9202 N NAVARRO ST,VICTORIA,VICTORIA,TX,77904-1435,5,Open,,Y,Y,6471,Yes,Available,Yes,Available
-87.848618,42.7182930000001,34768,MOUNT PLEASANT WI,5695,Neighborhood Market,Retail,true,5625 WASHINGTON AVE,MOUNT PLEASANT,RACINE,WI,53406-4015,2,Open,,Y,Y,5695,No,Available,No,Available
-95.843922,41.2259050000001,34769,"COUNCIL BLUFFS, IA",6472,Sam's Club,Wholesale,true,3221 MANAWA CENTRE DRIVE,COUNCIL BLUFFS,POTTAWATTAMIE,IA,51501-7672,5,Open,,Y,Y,6472,,,Yes,
-90.331148,38.620442,34772,"MAPLEWOOD, MO",6474,Sam's Club,Wholesale,true,2100 MAPLEWOOD COMMONS DR,MAPLEWOOD,ST. LOUIS,MO,63143-1015,5,Open,,Y,Y,6474,,,,
-88.0017139999999,43.025452,34773,MILWAUKEE WI,5697,Neighborhood Market,Retail,true,7025 W MAIN ST,MILWAUKEE,MILWAUKEE,WI,53214-0000,2,Open,,Y,Y,5697,Yes,Available,Yes,Available
-86.4892629999999,39.7592670000001,34776,DANVILLE IN,6476,WM Supercenter,Retail,true,1894 RIDGE AVENUE,DANVILLE,HENDRICKS,IN,46122-0000,2,Open,,Y,Y,6476,No,,No,Available
-112.121213,33.573469,34778,PHOENIX (METROCENTER) AZ,6477,WM Supercenter,Retail,true,9600 N METRO PKWY W,PHOENIX,MARICOPA,AZ,85051-1402,2,Open,,Y,Y,6477,No,Available,No,Available
-90.974256,36.076652,34779,WALNUT RIDGE AR,57,Wal-Mart,Retail,true,1600 W MAIN ST,WALNUT RIDGE,LAWRENCE,AR,72476-9401,5,Open,,Y,Y,57,Yes,Available,Yes,Available
-89.5860249999999,37.2991460000001,34782,"CAPE GIRARDEAU, MO",6479,Sam's Club,Wholesale,true,232 SHIRLEY DR,CAPE GIRARDEAU,CAPE GIRARDEAU,MO,63701-8478,2,Open,,Y,Y,6479,,,Yes,
-95.316702,32.3267060000001,34783,TYLER CAMPBELL TX,5700,Neighborhood Market,Retail,true,2151 FRANKSTON HWY,TYLER,SMITH,TX,75701-3808,2,Open,,Y,Y,5700,Yes,Available,Yes,Available
-90.588538,38.745007,34784,"ST PETERS, MO",648,WM Supercenter,Retail,true,1661 JUNGERMANN RD,SAINT PETERS,ST. CHARLES,MO,63304-2821,5,Open,,Y,Y,648,Yes,Available,Yes,Available
-120.044129,36.7326790000001,34785,"KERMAN, CA",5701,WM Supercenter,Retail,true,14061 W. WHITESBRIDGE AVENUE,KERMAN,FRESNO,CA,93630-0000,2,Open,,Y,Y,5701,Yes,Available,Yes,Available
-111.901647,33.307846,34786,CHANDLER (FASHION CENTER) AZ,6480,WM Supercenter,Retail,true,3460 W CHANDLER BLVD,CHANDLER,MARICOPA,AZ,85226-5065,2,Open,,Y,Y,6480,No,Available,Yes,Available
-101.868925,33.504484,34787,"LUBBOCK, TX",5702,Neighborhood Market,Retail,true,9809 UNIVERSITY AVE,LUBBOCK,LUBBOCK,TX,79423-5301,2,Open,,Y,Y,5702,No,,Yes,Available
-86.773609,34.751176,34789,"HUNTSVILLE (NW), AL",5703,WM Supercenter,Retail,true,8580 HWY 72 W,MADISON,MADISON,AL,35758-9578,2,Open,,Y,Y,5703,Yes,Available,Yes,Available
-96.6871189999999,32.7937670000001,34790,"DALLAS (E), TX",6482,Sam's Club,Wholesale,true,5555 S BUCKNER BLVD,DALLAS,DALLAS,TX,75228-6101,5,Open,,Y,Y,6482,Yes,Available,Yes,Available
-80.375086,27.2526040000001,34791,PORT ST. LUCIE FL,5704,Neighborhood Market,Retail,true,3045 SW PORT ST LUCIE BLVD,PORT SAINT LUCIE,ST. LUCIE,FL,34953-3226,2,Open,,Y,Y,5704,No,,Yes,
-79.011716,33.5881410000001,34793,GARDEN CITY BEACH SC,5705,WM Supercenter,Retail,true,545 GARDEN CITY CONNECTOR,GARDEN CITY BEACH,HORRY,SC,29576-7847,2,Open,,Y,Y,5705,No,Available,Yes,Available
-92.410519,34.748298,34795,"LITTLE ROCK, AR",5706,WM Supercenter,Retail,true,700 BOWMAN RD,LITTLE ROCK,PULASKI,AR,72211-0000,2,Open,,Y,Y,5706,Yes,Available,Yes,Available
-87.796846,41.598084,34796,"TINLEY PARK, IL",6485,Sam's Club,Wholesale,true,16100 HARLEM AVE,TINLEY PARK,COOK,IL,60477-1614,5,Open,,Y,Y,6485,,,Yes,
-96.984024,33.228007,34797,"CROSS ROADS, TX",5707,WM Supercenter,Retail,true,11700 US HIGHWAY 380,CROSS ROADS,DENTON,TX,76227-8200,2,Open,,Y,Y,5707,No,Available,Yes,Available
-84.120553,33.3581380000001,34800,"LOCUST GROVE, GA",5709,WM Supercenter,Retail,true,4949 BILL GARDNER PKWY,LOCUST GROVE,HENRY,GA,30248-2910,2,Open,,Y,Y,5709,No,,No,Available
-88.035735,41.946584,34801,"ADDISON, IL",6487,Sam's Club,Wholesale,true,1006 ROHLWING RD,ADDISON,DUPAGE,IL,60101-1034,5,Open,,Y,Y,6487,,,,
-84.5387019999999,38.2304990000001,34803,GEORGETOWN KY,571,WM Supercenter,Retail,true,112 OSBOURNE WAY,GEORGETOWN,SCOTT,KY,40324-9636,5,Open,,Y,Y,571,Yes,Available,Yes,Available
-87.562225,41.596933,34804,"CALUMET CITY, IL",6489,Sam's Club,Wholesale,true,603 RIVER OAKS W,CALUMET CITY,COOK,IL,60409-5408,5,Open,,Y,Y,6489,Yes,Available,Yes,Available
-120.991866,37.6945010000001,34805,"MODESTO, CA",5710,WM Supercenter,Retail,true,3848 MCHENRY AVE,MODESTO,STANISLAUS,CA,95356-1586,2,Open,,Y,Y,5710,Yes,Available,Yes,Available
-80.842734,28.5552930000001,34806,"TITUSVILLE,FL",649,WM Supercenter,Retail,true,3175 CHENEY HWY,TITUSVILLE,BREVARD,FL,32780-5979,5,Open,,Y,Y,649,Yes,Available,Yes,Available
-99.4623119999999,27.610873,34811,"LAREDO (NE), TX",5713,WM Supercenter,Retail,true,2615 NE BOB BULLOCK LOOP,LAREDO,WEBB,TX,78045-6785,2,Open,,Y,Y,5713,No,Not Available,Yes,Not Available
-99.738532,32.4735420000001,34815,ABILENE TX,5715,Neighborhood Market,Retail,true,1619 AMBLER AVE,ABILENE,TAYLOR,TX,79601-2235,2,Open,,Y,Y,5715,No,,Yes,Available
-86.541579,34.6473060000001,34818,HUNTSVILLE AL,5716,Neighborhood Market,Retail,true,9020 BAILEY COVE RD SE,HUNTSVILLE,MADISON,AL,35802-4002,2,Open,,Y,Y,5716,No,,Yes,Available
-106.577616,31.8850400000001,34821,EL PASO PASEO DEL NORTE TX,5717,WM Supercenter,Retail,true,7831 PASEO DEL NORTE BLVD,EL PASO,EL PASO,TX,79912-8001,2,Open,,Y,Y,5717,Yes,Available,Yes,Available
-91.1547409999999,38.2208830000001,34824,SULLIVAN MO,65,WM Supercenter,Retail,true,350 PARK RIDGE RD,SULLIVAN,FRANKLIN,MO,63080-3334,5,Open,,Y,Y,65,No,,Yes,Available
-80.4327069999999,25.7413910000001,34825,MIAMI CORAL WAY FL,5719,Neighborhood Market,Retail,true,14720 SW 26TH ST,MIAMI,MIAMI-DADE,FL,33185-5830,2,Open,,Y,Y,5719,Yes,Available,Yes,Available
-94.864495,32.3938160000001,34827,KILGORE TX,572,WM Supercenter,Retail,true,1201 STONE ST,KILGORE,GREGG,TX,75662-5433,5,Open,,Y,Y,572,Yes,Available,Yes,Available
-94.413667,39.058207,34829,INDEPENDENCE (NOLAND RD) MO,6500,Neighborhood Market,Retail,true,3411 S NOLAND RD,INDEPENDENCE,JACKSON,MO,64055-1319,2,Open,,Y,Y,6500,Yes,,Yes,
-80.933195,35.0810040000001,34830,"FORT MILL, SC",5721,WM Supercenter,Retail,true,HWY 21 AND FLINT HILL RD,FORT MILL,YORK,SC,29708-0000,0,Open,,,,5721,,,,
-86.442392,35.8483180000001,34831,"MURFREESBORO, TN",6501,Sam's Club,Wholesale,true,125 JOHN R RICE BLVD,MURFREESBORO,RUTHERFORD,TN,37129-4165,5,Open,,Y,Y,6501,Yes,,Yes,
-90.044996,29.8616740000001,34832,"NEW ORLEANS (MANHTTN), LA",5722,Neighborhood Market,Retail,true,3265 MANHATTAN BLVD,HARVEY,ORLEANS,LA,70058-5112,2,Open,,Y,Y,5722,No,Not Available,Yes,Not Available
-106.386534,31.7783250000001,34833,"EL PASO, TX",6502,Sam's Club,Wholesale,true,7001 GATEWAY BLVD W,EL PASO,EL PASO,TX,79925-5603,5,Open,,Y,Y,6502,,,,
-89.380977,31.3184410000001,34834,"HATTIESBURG, MS",6503,Sam's Club,Wholesale,true,6080 U S HIGHWAY 98,HATTIESBURG,LAMAR,MS,39402-8854,5,Open,,Y,Y,6503,,,Yes,
-92.222317,38.577707,34838,JEFFERSON CITY MO,6505,Sam's Club,Wholesale,true,849 STONERIDGE PARKWAY,JEFFERSON CITY,COLE,MO,65109-0000,2,Open,,Y,Y,6505,,,,
-110.958581,32.2655540000001,34839,TUCSON FT LOWELL AZ,5725,Neighborhood Market,Retail,true,831 E FORT LOWELL ROAD,TUCSON,PIMA,AZ,85719-0000,2,Open,,Y,Y,5725,No,,Yes,
-84.208916,31.617244,34840,"ALBANY, GA",6506,Sam's Club,Wholesale,true,1201 N WESTOVER BLVD,ALBANY,DOUGHERTY,GA,31707-6600,2,Open,,Y,Y,6506,,,,
-105.930635,32.9164710000001,34841,ALAMOGORDO NM,5726,Neighborhood Market,Retail,true,2401 INDIAN WELLS ROAD,ALAMOGORDO,OTERO,NM,88310-0000,2,Open,,Y,Y,5726,No,Not Available,Yes,Available
-88.851715,35.6665130000001,34842,"JACKSON, TN",6507,Sam's Club,Wholesale,true,2120 EMPORIUM DR,JACKSON,MADISON,TN,38305-6004,5,Open,,Y,Y,6507,Yes,Available,No,Available
-82.457047,27.436785,34843,"SARASOTA (NE), FL",5727,WM Supercenter,Retail,true,5810 RANCH LAKE BLVD,BRADENTON,MANATEE,FL,34202-3708,2,Open,,Y,Y,5727,No,Available,No,Available
-87.407588,37.9786760000001,34844,"NEWBURGH, IN",5728,WM Supercenter,Retail,true,8599 HIGH POINTE DR,NEWBURGH,WARRICK,IN,47630-7938,2,Open,,Y,Y,5728,No,Available,No,Available
-94.363648,38.9305610000001,34847,LEE'S SUMMIT MO,573,WM Supercenter,Retail,true,1000 NE SAM WALTON LN,LEES SUMMIT,JACKSON,MO,64086-8426,5,Open,,Y,Y,573,No,Available,No,Available
-85.230783,34.272458,34848,"ROME, GA",6509,Sam's Club,Wholesale,true,2550 REDMOND CIR NW,ROME,FLOYD,GA,30165-1913,5,Open,,Y,Y,6509,,,Yes,
-94.167424,30.122842,34850,BEAUMONT TX,651,WM Supercenter,Retail,true,4145 DOWLEN RD,BEAUMONT,JEFFERSON,TX,77706-6852,5,Open,,Y,Y,651,No,Available,Yes,Available
-77.7679649999999,38.3717320000001,34851,"Locust Grove, VA",5731,WM Supercenter,Retail,true,2533 GERMANNA HWY,LOCUST GROVE,ORANGE,VA,22508-0000,2,Open,,Y,Y,5731,Yes,Available,Yes,Available
-93.952734,44.164478,34852,"MANKATO, MN",6510,Sam's Club,Wholesale,true,1831 E MADISON AVE,MANKATO,BLUE EARTH,MN,56001-5449,5,Open,,Y,Y,6510,,,Yes,
-75.9469789999999,42.1154530000001,34853,"JOHNSON CITY, NY",5732,WM Supercenter,Retail,true,2 GANNETT DR,JOHNSON CITY,BROOME,NY,13790-2260,2,Open,,Y,Y,5732,No,,No,
-82.567559,36.5628380000001,34856,KINGSPORT TN,5734,Neighborhood Market,Retail,true,750 LYNN GARDEN DR,KINGSPORT,SULLIVAN,TN,37660-5608,2,Open,,Y,Y,5734,Yes,Available,Yes,Available
-87.276153,36.603034,34857,"CLARKSVILLE, TN",6512,Sam's Club,Wholesale,true,3315 LG HIGHWAY,CLARKSVILLE,MONTGOMERY,TN,37040-5507,5,Open,,Y,Y,6512,,,No,
-82.195931,33.481819,34858,"GROVETOWN, GA",5735,WM Supercenter,Retail,true,5010 STEINER WAY,GROVETOWN,COLUMBIA,GA,30813-5010,2,Open,,Y,Y,5735,No,Available,No,Available
-92.352251,42.454443,34861,"WATERLOO, IA",6514,Sam's Club,Wholesale,true,210 E TOWER PARK DR,WATERLOO,BLACK HAWK,IA,50701-9320,2,Open,,Y,Y,6514,Yes,Available,Yes,Available
-94.210117,36.0763410000001,34862,"FAYETTEVILLE (W), AR",5737,Neighborhood Market,Retail,true,3475 W BLACK FOREST DRIVE,FAYETTEVILLE,WASHINGTON,AR,72704-6524,2,Open,,Y,Y,5737,No,,Yes,
-94.091717,36.1641090000001,34864,"SPRINGDALE (E), AR",5738,Neighborhood Market,Retail,true,3553 E ROBINSON AVE,SPRINGDALE,WASHINGTON,AR,72764-0218,2,Open,,Y,Y,5738,Yes,Available,Yes,Available
-84.058079,39.772683,34865,"BEAVERCREEK, OH",6517,Sam's Club,Wholesale,true,3446 PENTAGON BLVD,BEAVERCREEK,GREENE,OH,45431-1704,5,Open,,Y,Y,6517,,,,
-82.125964,36.6360540000001,34867,"BRISTOL,VA",6518,Sam's Club,Wholesale,true,21483 MARKET CENTER,BRISTOL,WASHINGTON,VA,24202-5963,2,Open,,Y,Y,6518,,,Yes,Available
-78.981212,33.6470570000001,34868,"SURFSIDE BEACH, SC",574,WM Supercenter,Retail,true,2751 BEAVER RUN BLVD,SURFSIDE BEACH,HORRY,SC,29575-5381,5,Open,,Y,Y,574,Yes,Available,Yes,Available
-88.105083,30.6697120000001,34870,MOBILE GOVERNMENT AL,5740,Neighborhood Market,Retail,true,2570 GOVERNMENT BLVD,MOBILE,MOBILE,AL,36606-1614,2,Open,,Y,Y,5740,No,Not Available,No,Not Available
-100.836629,37.9863570000001,34871,GARDEN CITY KS,652,WM Supercenter,Retail,true,3101 E KANSAS AVE,GARDEN CITY,FINNEY,KS,67846-7070,5,Open,,Y,Y,652,No,,Yes,Available
-81.2586029999999,28.5112110000001,34872,"ORLANDO(CURRY/ECON), FL",5741,Neighborhood Market,Retail,true,9047 CURRY FORD RD,ORLANDO,ORANGE,FL,32825-7604,2,Open,,Y,Y,5741,No,Available,No,Available
-80.444785,27.6363930000001,34873,"VERO BEACH, FL",6520,Sam's Club,Wholesale,true,5565 20TH ST,VERO BEACH,INDIAN RIVER,FL,32966-4632,2,Open,,Y,Y,6520,Yes,Available,Yes,Available
